,game_id,season,type,date_time_GMT,home_team,away_team,outcome,away_goals,home_goals
21160,2019020001,20192020,R,2019-10-02T23:00:00Z,Maple Leafs,Senators,home win REG,3,5
21161,2019020002,20192020,R,2019-10-03T00:00:00Z,Blues,Capitals,away win OT,3,2
21162,2019020003,20192020,R,2019-10-03T02:00:00Z,Oilers,Canucks,home win REG,2,3
21163,2019020004,20192020,R,2019-10-03T02:30:00Z,Golden Knights,Sharks,home win REG,1,4
21168,2019020005,20192020,R,2019-10-03T23:00:00Z,Lightning,Panthers,home win REG,2,5
21169,2019020006,20192020,R,2019-10-03T23:00:00Z,Rangers,Jets,home win REG,4,6
21170,2019020007,20192020,R,2019-10-03T23:00:00Z,Penguins,Sabres,away win REG,3,1
21171,2019020008,20192020,R,2019-10-03T23:00:00Z,Hurricanes,Canadiens,home win OT,3,4
21172,2019020009,20192020,R,2019-10-04T00:00:00Z,Predators,Wild,home win REG,2,5
21173,2019020010,20192020,R,2019-10-04T00:30:00Z,Stars,Bruins,away win REG,2,1
21174,2019020011,20192020,R,2019-10-04T01:00:00Z,Avalanche,Flames,home win REG,3,5
21175,2019020012,20192020,R,2019-10-04T02:00:00Z,Ducks,Coyotes,home win REG,1,2
21184,2019020016,20192020,R,2019-10-04T18:00:00Z,Flyers,Blackhawks,home win REG,3,4
21185,2019020013,20192020,R,2019-10-04T23:00:00Z,Devils,Jets,away win OT,5,4
21186,2019020014,20192020,R,2019-10-04T23:00:00Z,Islanders,Capitals,away win REG,2,1
21187,2019020015,20192020,R,2019-10-04T23:00:00Z,Blue Jackets,Maple Leafs,away win REG,4,1
21188,2019020017,20192020,R,2019-10-05T02:30:00Z,Sharks,Golden Knights,away win REG,5,1
21194,2019020018,20192020,R,2019-10-05T23:00:00Z,Sabres,Devils,home win REG,2,7
21195,2019020019,20192020,R,2019-10-05T23:00:00Z,Maple Leafs,Canadiens,away win OT,6,5
21196,2019020020,20192020,R,2019-10-05T23:00:00Z,Senators,Rangers,away win REG,4,1
21197,2019020021,20192020,R,2019-10-05T23:00:00Z,Panthers,Lightning,home win REG,3,4
21198,2019020022,20192020,R,2019-10-05T23:00:00Z,Penguins,Blue Jackets,home win REG,2,7
21199,2019020023,20192020,R,2019-10-05T23:00:00Z,Capitals,Hurricanes,away win OT,3,2
21200,2019020024,20192020,R,2019-10-06T00:00:00Z,Blues,Stars,home win REG,2,3
21201,2019020025,20192020,R,2019-10-06T00:00:00Z,Predators,Red Wings,away win REG,5,3
21202,2019020027,20192020,R,2019-10-06T01:00:00Z,Coyotes,Bruins,away win REG,1,0
21203,2019020026,20192020,R,2019-10-06T01:00:00Z,Avalanche,Wild,home win REG,2,4
21204,2019020030,20192020,R,2019-10-06T02:00:00Z,Ducks,Sharks,home win REG,1,3
21205,2019020028,20192020,R,2019-10-06T02:00:00Z,Flames,Canucks,home win REG,0,3
21206,2019020029,20192020,R,2019-10-06T02:00:00Z,Oilers,Kings,home win REG,5,6
21220,2019020031,20192020,R,2019-10-06T21:00:00Z,Hurricanes,Lightning,home win OT,3,4
21221,2019020032,20192020,R,2019-10-06T23:00:00Z,Red Wings,Stars,home win REG,3,4
21222,2019020033,20192020,R,2019-10-06T23:00:00Z,Islanders,Jets,home win REG,1,4
21226,2019020034,20192020,R,2019-10-07T23:00:00Z,Maple Leafs,Blues,away win REG,3,2
21227,2019020035,20192020,R,2019-10-07T23:00:00Z,Blue Jackets,Sabres,home win OT,3,4
21230,2019020036,20192020,R,2019-10-08T23:00:00Z,Panthers,Hurricanes,away win REG,6,3
21231,2019020037,20192020,R,2019-10-08T23:00:00Z,Islanders,Oilers,away win REG,5,2
21232,2019020038,20192020,R,2019-10-08T23:00:00Z,Penguins,Jets,away win REG,4,1
21233,2019020039,20192020,R,2019-10-08T23:00:00Z,Capitals,Stars,away win OT,4,3
21234,2019020040,20192020,R,2019-10-08T23:30:00Z,Red Wings,Ducks,away win REG,3,1
21235,2019020041,20192020,R,2019-10-09T00:00:00Z,Predators,Sharks,home win REG,2,5
21236,2019020042,20192020,R,2019-10-09T01:00:00Z,Flames,Kings,away win OT,4,3
21237,2019020043,20192020,R,2019-10-09T02:00:00Z,Golden Knights,Bruins,away win REG,4,3
21246,2019020044,20192020,R,2019-10-09T23:00:00Z,Sabres,Canadiens,home win OT,4,5
21247,2019020045,20192020,R,2019-10-09T23:30:00Z,Flyers,Devils,home win REG,0,4
21248,2019020046,20192020,R,2019-10-10T02:00:00Z,Canucks,Kings,home win REG,2,8
21252,2019020047,20192020,R,2019-10-10T23:00:00Z,Maple Leafs,Lightning,away win REG,7,3
21253,2019020048,20192020,R,2019-10-10T23:00:00Z,Canadiens,Red Wings,away win REG,4,2
21254,2019020049,20192020,R,2019-10-10T23:00:00Z,Devils,Oilers,away win OT,4,3
21255,2019020050,20192020,R,2019-10-10T23:00:00Z,Penguins,Ducks,home win REG,1,2
21256,2019020051,20192020,R,2019-10-10T23:30:00Z,Senators,Blues,away win REG,6,4
21257,2019020052,20192020,R,2019-10-11T00:00:00Z,Predators,Capitals,home win REG,5,6
21258,2019020053,20192020,R,2019-10-11T00:00:00Z,Jets,Wild,home win REG,2,5
21259,2019020054,20192020,R,2019-10-11T00:30:00Z,Blackhawks,Sharks,away win REG,5,4
21260,2019020055,20192020,R,2019-10-11T00:30:00Z,Stars,Flames,away win OT,3,2
21261,2019020056,20192020,R,2019-10-11T01:00:00Z,Avalanche,Bruins,home win REG,2,4
21262,2019020057,20192020,R,2019-10-11T02:00:00Z,Coyotes,Golden Knights,home win REG,1,4
21274,2019020058,20192020,R,2019-10-11T23:00:00Z,Sabres,Panthers,home win OT,2,3
21275,2019020059,20192020,R,2019-10-11T23:00:00Z,Blue Jackets,Ducks,away win REG,2,1
21276,2019020060,20192020,R,2019-10-11T23:30:00Z,Hurricanes,Islanders,home win REG,2,5
21280,2019020061,20192020,R,2019-10-12T17:00:00Z,Rangers,Oilers,away win REG,4,1
21281,2019020062,20192020,R,2019-10-12T20:00:00Z,Senators,Lightning,home win REG,2,4
21282,2019020063,20192020,R,2019-10-12T22:00:00Z,Kings,Predators,home win REG,4,7
21283,2019020069,20192020,R,2019-10-12T23:00:00Z,Blackhawks,Jets,away win OT,3,2
21284,2019020064,20192020,R,2019-10-12T23:00:00Z,Bruins,Devils,home win REG,0,3
21285,2019020065,20192020,R,2019-10-12T23:00:00Z,Canadiens,Blues,home win REG,3,6
21286,2019020066,20192020,R,2019-10-12T23:00:00Z,Red Wings,Maple Leafs,away win REG,5,2
21287,2019020067,20192020,R,2019-10-12T23:00:00Z,Islanders,Panthers,home win OT,2,3
21288,2019020068,20192020,R,2019-10-12T23:00:00Z,Hurricanes,Blue Jackets,away win REG,3,2
21289,2019020070,20192020,R,2019-10-13T00:00:00Z,Stars,Capitals,away win REG,4,1
21290,2019020071,20192020,R,2019-10-13T00:30:00Z,Wild,Penguins,away win REG,7,4
21291,2019020072,20192020,R,2019-10-13T01:00:00Z,Avalanche,Coyotes,home win OT,2,3
21292,2019020073,20192020,R,2019-10-13T02:00:00Z,Canucks,Flyers,home win OT,2,3
21293,2019020074,20192020,R,2019-10-13T02:00:00Z,Golden Knights,Flames,home win REG,2,6
21308,2019020075,20192020,R,2019-10-13T23:00:00Z,Jets,Penguins,away win REG,7,2
21309,2019020076,20192020,R,2019-10-14T02:00:00Z,Kings,Golden Knights,away win REG,5,2
21310,2019020077,20192020,R,2019-10-14T02:00:00Z,Sharks,Flames,home win REG,1,3
21314,2019020078,20192020,R,2019-10-14T17:00:00Z,Bruins,Ducks,home win REG,2,4
21315,2019020079,20192020,R,2019-10-14T17:00:00Z,Senators,Wild,away win REG,2,0
21316,2019020080,20192020,R,2019-10-14T17:00:00Z,Devils,Panthers,away win REG,6,4
21317,2019020081,20192020,R,2019-10-14T17:00:00Z,Islanders,Blues,home win OT,2,3
21318,2019020082,20192020,R,2019-10-14T19:00:00Z,Sabres,Stars,home win REG,0,4
21319,2019020083,20192020,R,2019-10-14T21:00:00Z,Capitals,Avalanche,away win REG,6,3
21320,2019020084,20192020,R,2019-10-15T00:30:00Z,Blackhawks,Oilers,home win REG,1,3
21328,2019020085,20192020,R,2019-10-15T23:00:00Z,Maple Leafs,Wild,home win REG,2,4
21329,2019020086,20192020,R,2019-10-15T23:00:00Z,Canadiens,Lightning,away win REG,3,1
21330,2019020087,20192020,R,2019-10-16T00:00:00Z,Jets,Coyotes,away win REG,4,2
21331,2019020088,20192020,R,2019-10-16T01:00:00Z,Flames,Flyers,home win REG,1,3
21332,2019020089,20192020,R,2019-10-16T02:00:00Z,Canucks,Red Wings,home win REG,1,5
21333,2019020090,20192020,R,2019-10-16T02:00:00Z,Golden Knights,Predators,away win REG,5,2
21334,2019020091,20192020,R,2019-10-16T02:30:00Z,Kings,Hurricanes,away win REG,2,0
21342,2019020092,20192020,R,2019-10-16T23:00:00Z,Penguins,Avalanche,home win OT,2,3
21343,2019020093,20192020,R,2019-10-16T23:00:00Z,Capitals,Maple Leafs,home win REG,3,4
21344,2019020094,20192020,R,2019-10-16T23:00:00Z,Blue Jackets,Stars,home win REG,2,3
21345,2019020095,20192020,R,2019-10-17T01:30:00Z,Oilers,Flyers,home win REG,3,6
21346,2019020096,20192020,R,2019-10-17T02:00:00Z,Ducks,Sabres,home win REG,2,5
21347,2019020097,20192020,R,2019-10-17T02:30:00Z,Sharks,Hurricanes,home win REG,2,5
21354,2019020098,20192020,R,2019-10-17T23:00:00Z,Bruins,Lightning,away win OT,4,3
21355,2019020099,20192020,R,2019-10-17T23:00:00Z,Canadiens,Wild,home win REG,0,4
21356,2019020100,20192020,R,2019-10-17T23:00:00Z,Devils,Rangers,home win REG,2,5
21357,2019020101,20192020,R,2019-10-18T00:00:00Z,Blues,Canucks,away win OT,4,3
21358,2019020102,20192020,R,2019-10-18T00:00:00Z,Jets,Islanders,away win REG,3,1
21359,2019020103,20192020,R,2019-10-18T01:00:00Z,Flames,Red Wings,home win REG,1,5
21360,2019020104,20192020,R,2019-10-18T02:00:00Z,Coyotes,Predators,home win REG,2,5
21361,2019020105,20192020,R,2019-10-18T02:00:00Z,Golden Knights,Senators,home win OT,2,3
21362,2019020106,20192020,R,2019-10-18T02:30:00Z,Kings,Sabres,away win REG,3,0
21372,2019020107,20192020,R,2019-10-18T23:00:00Z,Panthers,Avalanche,away win OT,5,4
21373,2019020108,20192020,R,2019-10-18T23:00:00Z,Penguins,Stars,home win REG,2,4
21374,2019020109,20192020,R,2019-10-18T23:00:00Z,Capitals,Rangers,home win REG,2,5
21375,2019020110,20192020,R,2019-10-19T00:30:00Z,Blackhawks,Blue Jackets,home win OT,2,3
21376,2019020111,20192020,R,2019-10-19T01:00:00Z,Oilers,Red Wings,home win REG,1,2
21377,2019020112,20192020,R,2019-10-19T02:00:00Z,Ducks,Hurricanes,home win REG,2,4
21384,2019020113,20192020,R,2019-10-19T17:00:00Z,Devils,Canucks,home win REG,0,1
21385,2019020114,20192020,R,2019-10-19T19:00:00Z,Blues,Canadiens,away win REG,5,2
21386,2019020120,20192020,R,2019-10-19T23:00:00Z,Coyotes,Senators,home win REG,2,5
21387,2019020115,20192020,R,2019-10-19T23:00:00Z,Maple Leafs,Bruins,home win OT,3,4
21388,2019020116,20192020,R,2019-10-19T23:00:00Z,Lightning,Avalanche,away win REG,6,2
21389,2019020117,20192020,R,2019-10-19T23:00:00Z,Flyers,Stars,away win REG,4,1
21390,2019020118,20192020,R,2019-10-19T23:00:00Z,Penguins,Golden Knights,away win REG,3,0
21391,2019020119,20192020,R,2019-10-19T23:00:00Z,Blue Jackets,Islanders,away win OT,3,2
21392,2019020121,20192020,R,2019-10-20T00:00:00Z,Predators,Panthers,away win OT,3,2
21393,2019020122,20192020,R,2019-10-20T02:00:00Z,Kings,Flames,home win REG,1,4
21394,2019020123,20192020,R,2019-10-20T02:30:00Z,Sharks,Sabres,away win REG,4,3
21406,2019020124,20192020,R,2019-10-20T17:00:00Z,Rangers,Canucks,away win REG,3,2
21407,2019020125,20192020,R,2019-10-20T21:00:00Z,Wild,Canadiens,home win REG,3,4
21408,2019020126,20192020,R,2019-10-20T23:00:00Z,Blackhawks,Capitals,away win REG,5,3
21409,2019020127,20192020,R,2019-10-20T23:00:00Z,Jets,Oilers,home win OT,0,1
21410,2019020128,20192020,R,2019-10-21T01:00:00Z,Ducks,Flames,away win REG,2,1
21416,2019020129,20192020,R,2019-10-21T23:00:00Z,Maple Leafs,Blue Jackets,away win OT,4,3
21417,2019020130,20192020,R,2019-10-21T23:00:00Z,Flyers,Golden Knights,home win REG,2,6
21418,2019020131,20192020,R,2019-10-22T00:00:00Z,Blues,Avalanche,home win REG,1,3
21419,2019020132,20192020,R,2019-10-22T00:30:00Z,Stars,Senators,home win REG,1,2
21424,2019020133,20192020,R,2019-10-22T23:00:00Z,Bruins,Maple Leafs,home win REG,2,4
21425,2019020134,20192020,R,2019-10-22T23:00:00Z,Sabres,Sharks,home win OT,3,4
21426,2019020135,20192020,R,2019-10-22T23:00:00Z,Panthers,Penguins,home win REG,2,4
21427,2019020136,20192020,R,2019-10-22T23:00:00Z,Rangers,Coyotes,away win OT,3,2
21428,2019020137,20192020,R,2019-10-22T23:30:00Z,Red Wings,Canucks,away win REG,5,2
21429,2019020138,20192020,R,2019-10-23T00:00:00Z,Predators,Ducks,home win REG,1,6
21430,2019020139,20192020,R,2019-10-23T00:00:00Z,Wild,Oilers,home win REG,0,3
21431,2019020140,20192020,R,2019-10-23T00:00:00Z,Jets,Kings,away win REG,3,2
21432,2019020141,20192020,R,2019-10-23T00:30:00Z,Blackhawks,Golden Knights,away win OT,2,1
21433,2019020142,20192020,R,2019-10-23T01:00:00Z,Flames,Capitals,away win REG,5,3
21444,2019020143,20192020,R,2019-10-23T23:30:00Z,Senators,Red Wings,home win REG,2,5
21445,2019020144,20192020,R,2019-10-24T00:00:00Z,Lightning,Penguins,home win REG,2,3
21448,2019020145,20192020,R,2019-10-24T23:00:00Z,Canadiens,Sharks,away win REG,4,2
21449,2019020146,20192020,R,2019-10-24T23:00:00Z,Islanders,Coyotes,home win REG,2,4
21450,2019020147,20192020,R,2019-10-24T23:00:00Z,Rangers,Sabres,home win REG,2,6
21451,2019020148,20192020,R,2019-10-24T23:00:00Z,Blue Jackets,Hurricanes,home win OT,3,4
21452,2019020149,20192020,R,2019-10-25T00:00:00Z,Blues,Kings,home win REG,2,5
21453,2019020150,20192020,R,2019-10-25T00:00:00Z,Predators,Wild,home win REG,0,4
21454,2019020151,20192020,R,2019-10-25T00:30:00Z,Blackhawks,Flyers,away win REG,4,1
21455,2019020152,20192020,R,2019-10-25T00:30:00Z,Stars,Ducks,home win REG,1,2
21456,2019020153,20192020,R,2019-10-25T01:00:00Z,Flames,Panthers,home win OT,5,6
21457,2019020154,20192020,R,2019-10-25T01:00:00Z,Oilers,Capitals,home win OT,3,4
21468,2019020155,20192020,R,2019-10-25T22:00:00Z,Golden Knights,Avalanche,away win REG,6,1
21469,2019020156,20192020,R,2019-10-25T23:00:00Z,Maple Leafs,Sharks,home win REG,1,4
21470,2019020157,20192020,R,2019-10-25T23:00:00Z,Devils,Coyotes,away win REG,5,3
